gvkey,cik,datadate,fyear,company name,curcd,Total revenue,Net income(loss),Profitability,ProfitabilityDiff,assests and liabilities other net change,assestsDiff,cash and cash equivalents incease(decrease) ,cashDiff,operating income,incomeDiff,company statement,have 2021
30655,1689923,12/31/2019,2019,ALTERYX INC,USD,417.91,27.143,0.064949391,,-16.061,,320.463,,46.38,,A,
30655,1689923,12/31/2020,2020,ALTERYX INC,USD,495.308,-24.374,-0.049209785,-0.114159176,-17.33,-1.269,-237.759,-558.222,10.219,-36.161,A,
33500,1690585,12/31/2019,2019,MAGENTA THRPUTCS INC,USD,0,-76.769,,,8.831,,6.726,,-81.126,,A,
33500,1690585,12/31/2020,2020,MAGENTA THRPUTCS INC,USD,0,-74.936,,,-1.186,-10.017,-6.919,-13.645,-76.724,4.402,A,
156153,1690666,12/31/2019,2019,XPERI HOLDING CORP,USD,280.067,-62.53,-0.223268004,,-5.528,,-39.074,,42.595,,A,
156153,1690666,12/31/2020,2020,XPERI HOLDING CORP,USD,892.02,146.762,0.164527701,0.387795705,-6.555,-1.027,95.637,134.711,401.792,359.197,A,
33798,1691077,12/31/2019,2019,EVMO INC,USD,6.915,-3.93,-0.568329718,,-0.874,,0.979,,-1.627,,A,
33798,1691077,12/31/2020,2020,EVMO INC,USD,7.621,-3.502,-0.459519748,0.10880997,0.909,1.783,-1.184,-2.163,-1.985,-0.358,A,
28370,1692412,12/31/2019,2019,PLAYA HOTELS & RESORTS N.V,USD,636.477,-4.357,-0.006845495,,-11.564,,-95.422,,133.775,,A,
28370,1692412,12/31/2020,2020,PLAYA HOTELS & RESORTS N.V,USD,273.189,-262.37,-0.960397381,-0.953551886,-41.461,-29.897,151.929,247.351,-38.378,-172.153,A,
31542,1692415,12/31/2019,2019,CO-DIAGNOSTIC INC,USD,0.215,-6.196,-28.81860465,,-0.291,,-0.057,,-5.829,,A,
31542,1692415,12/31/2020,2020,CO-DIAGNOSTIC INC,USD,74.553,42.479,0.569782571,29.38838722,0.298,0.589,42.084,42.141,41.833,47.662,A,
35601,1692830,12/31/2019,2019,SATSUMA PHARMACEUTICALS INC,USD,0,-28.175,,,-6.342,,17.55,,-28.74,,A,
35601,1692830,12/31/2020,2020,SATSUMA PHARMACEUTICALS INC,USD,0,-47.563,,,0.794,7.136,13.571,-3.979,-48.089,-19.349,A,
33601,1693415,12/31/2019,2019,TRANSLATE BIO INC,USD,7.804,-113.293,-14.51729882,,-9.443,,29.306,,-92.465,,I,
33601,1693415,12/31/2020,2020,TRANSLATE BIO INC,USD,138.811,-53.787,-0.387483701,14.12981512,236.854,246.297,261.323,232.017,2.53,94.995,I,
33664,1694187,12/31/2019,2019,NEON THERAPEUTICS INC,USD,0,-79.776,,,-3.85,,-23.305,,-78.205,,I,
166563,1694426,12/31/2019,2019,DELEK US HOLDINGS INC,USD,9298.2,310.6,0.033404315,,202.5,,-124,,692.5,,A,
166563,1694426,12/31/2020,2020,DELEK US HOLDINGS INC,USD,7301.8,-608,-0.08326714,-0.116671454,-405.4,-607.9,-167.8,-43.8,-337.6,-1030.1,A,
33444,1694665,12/31/2019,2019,EVELO BIOSCIENCES INC,USD,0,-85.472,,,3.474,,-15.018,,-84.593,,A,
33444,1694665,12/31/2020,2020,EVELO BIOSCIENCES INC,USD,0,-93.666,,,7.765,4.291,-8.913,6.105,-89.86,-5.267,A,
33751,1695357,12/31/2019,2019,PROVENTION BIO INC,USD,0,-43.285,,,2.367,,-19.374,,-44.372,,A,
33751,1695357,12/31/2020,2020,PROVENTION BIO INC,USD,0,-98.581,,,-4.232,-6.599,63.129,82.503,-99.654,-55.282,A,
33476,1696558,03/31/2020,2019,JERASH HOLDINGS (US),USD,93.024,6.475,0.069605693,,-2.356,,-1.704,,9.182,,A,
33476,1696558,03/31/2021,2020,JERASH HOLDINGS (US),USD,90.213,4.15,0.046002239,-0.023603454,-0.87,1.486,-4.055,-2.351,7.004,-2.178,A,
30547,1697500,12/31/2019,2019,SOLARIS OILFIELD IF INC,USD,241.687,52.007,0.215183274,,-23.126,,41.825,,134.855,,A,
30547,1697500,12/31/2020,2020,SOLARIS OILFIELD IF INC,USD,102.976,-29.341,-0.284930469,-0.500113743,2.423,25.549,-6.516,-48.341,15.496,-119.359,A,
35091,1697532,12/31/2019,2019,APPLIED THERAPEUTICS INC,USD,0,-45.513,,,3.012,,0.102,,-45.582,,A,
35091,1697532,12/31/2020,2020,APPLIED THERAPEUTICS INC,USD,0,-93.961,,,4.794,1.782,38.616,38.514,-94.466,-48.884,A,
35213,1697805,12/31/2019,2019,XYNOMIC PHARMACEU HLDNGS INC,USD,0,-25.104,,,6.294,,-4.654,,-24.974,,I,
30280,1697851,12/31/2019,2019,REKOR SYSTEMS INC,USD,19.32,-15.884,-0.822153209,,0.817,,-0.902,,-5.548,,A,
30280,1697851,12/31/2020,2020,REKOR SYSTEMS INC,USD,9.234,-14.182,-1.535845787,-0.713692578,0.044,-0.773,19.143,20.045,-10.098,-4.55,A,
33499,1698530,12/31/2019,2019,EXICURE INC,USD,1.296,-26.303,-20.29552469,,25.243,,22.192,,-26.225,,A,
33499,1698530,12/31/2020,2020,EXICURE INC,USD,16.613,-24.668,-1.484861253,18.81066344,-19.894,-45.137,-13.998,-36.19,-24.67,1.555,A,
36550,1698991,12/31/2019,2019,ACCEL ENTERTAINMENT INC,USD,424.385,-5.864,-0.013817642,,-12.331,,33.174,,75.858,,A,
36550,1698991,12/31/2020,2020,ACCEL ENTERTAINMENT INC,USD,316.352,-0.41,-0.001296025,0.012521617,-3.793,8.538,9.048,-24.126,26.046,-49.812,A,
32938,1699136,12/31/2019,2019,CACTUS INC,USD,628.414,85.612,0.13623503,,-2.51,,131.762,,222.004,,A,
32938,1699136,12/31/2020,2020,CACTUS INC,USD,348.566,34.446,0.098822031,-0.037412999,-38.357,-35.847,86.056,-45.706,112.423,-109.581,A,
30098,1699150,12/31/2019,2019,INGERSOLL RAND INC,USD,2451.9,159.1,0.064888454,,-42.5,,284.3,,529.1,,A,
30098,1699150,12/31/2020,2020,INGERSOLL RAND INC,USD,4910.2,-33.3,-0.006781801,-0.071670255,-10.9,31.6,1245.4,961.1,823.7,294.6,A,
32525,1701108,12/31/2019,2019,SPERO THERAPEUTICS INC,USD,18.147,-60.925,-3.357304238,,13.864,,-4.35,,-62.466,,A,
32525,1701108,12/31/2020,2020,SPERO THERAPEUTICS INC,USD,9.33,-78.28,-8.390139335,-5.032835098,-15.64,-29.504,55.479,59.829,-78.352,-15.886,A,
36052,1701541,12/31/2019,2019,BLACK DIAMOND THERAPEUTICS,USD,0,-35.258,,,0.463,,103.061,,-29.285,,A,
36052,1701541,12/31/2020,2020,BLACK DIAMOND THERAPEUTICS,USD,0,-67.254,,,5.042,4.579,-118.893,-221.954,-69.518,-40.233,A,
32106,1701605,12/31/2019,2019,BAKER HUGHES CO,USD,23838,128,0.005369578,,782,,-474,,3018,,A,
32106,1701605,12/31/2020,2020,BAKER HUGHES CO,USD,20705,-9940,-0.480077276,-0.485446854,554,-228,883,1357,2358,-660,A,
32530,1701732,12/31/2019,2019,ALTAIR ENGINEERING INC,USD,463.025,-7.542,-0.016288537,,11.396,,187.812,,31.767,,A,
32530,1701732,12/31/2020,2020,ALTAIR ENGINEERING INC,USD,472.347,-10.5,-0.02222942,-0.005940883,7.397,-3.999,18.05,-169.762,34.519,2.752,A,
27576,1702744,08/31/2019,2019,SIMPLY GOOD FOODS COMPANY,USD,523.383,47.536,0.090824501,,16.901,,154.37,,91.445,,A,
27576,1702744,08/31/2020,2020,SIMPLY GOOD FOODS COMPANY,USD,816.641,65.638,0.080375587,-0.010448914,-22.539,-39.44,-170.494,-324.864,148.24,56.795,A,
27576,1702744,08/31/2021,2021,SIMPLY GOOD FOODS COMPANY,USD,1005.613,40.88,0.040651821,-0.039723766,39.483,62.022,-20.502,149.992,198.827,50.587,A,3 years
33550,1702924,12/31/2019,2019,WRAP TECHNOLOGIES,USD,0.697,-8.325,-11.94404591,,0.338,,4.625,,-8.563,,A,
33550,1702924,12/31/2020,2020,WRAP TECHNOLOGIES,USD,3.944,-12.58,-3.189655172,8.754390739,0.342,0.004,-0.337,-4.962,-12.914,-4.351,A,
32930,1703056,12/31/2019,2019,ADT INC,USD,5125.657,-424.15,-0.082750367,,52.703,,-318.426,,2328.841,,A,
32930,1703056,12/31/2020,2020,ADT INC,USD,5314.787,-632.193,-0.118949828,-0.036199461,-33.967,-86.67,159.011,477.437,2075.353,-253.488,A,
35647,1703647,12/31/2019,2019,FREQUENCY THERAPEUTICS INC,USD,28.947,-18.746,-0.647597333,,47.799,,157.969,,-19.862,,A,
35647,1703647,12/31/2020,2020,FREQUENCY THERAPEUTICS INC,USD,36.984,-26.511,-0.716823491,-0.069226158,-37.61,-85.409,21.902,-136.067,-26.404,-6.542,A,
33533,1704596,12/31/2019,2019,EVO PAYMENTS INC,USD,485.778,-10.105,-0.020801683,,-56.441,,-46.608,,126.587,,A,
33533,1704596,12/31/2020,2020,EVO PAYMENTS INC,USD,439.101,-1.676,-0.00381689,0.016984794,28.608,85.049,114.45,161.058,109.989,-16.598,A,
32528,1704711,12/31/2019,2019,FUNKO INC,USD,795.122,11.725,0.014746165,,-11.954,,11.743,,109.993,,A,
32528,1704711,12/31/2020,2020,FUNKO INC,USD,652.537,3.961,0.006070154,-0.008676011,11.278,23.232,27.026,15.283,67.911,-42.082,A,
32228,1704760,03/31/2020,2019,AMERICAN VIRTUAL CL TECH INC,USD,0,-5.024,,,-0.051,,1.743,,-6.169,,A,
32228,1704760,12/31/2020,2020,AMERICAN VIRTUAL CL TECH INC,USD,87.614,-27.165,-0.310053188,,-2.988,-2.937,8.883,7.14,-5.038,1.131,A,
32502,1705110,12/31/2019,2019,ANGI INC,USD,1326.205,34.829,0.026262154,,24.916,,52.657,,161.242,,A,
32502,1705110,12/31/2020,2020,ANGI INC,USD,1467.925,-6.283,-0.004280191,-0.030542345,18.164,-6.752,422.083,369.426,103.255,-57.987,A,
31823,1705682,12/31/2019,2019,VENATOR MATERIALS PLC,USD,2130,-175,-0.082159624,,-69,,-110,,166,,A,
31823,1705682,12/31/2020,2020,VENATOR MATERIALS PLC,USD,1938,-112,-0.057791538,0.024368087,-47,22,165,275,104,-62,A,
32193,1705843,12/31/2019,2019,CALYXT INC,USD,7.296,-39.612,-5.429276316,,-1.529,,-35.25,,-38.066,,A,
32193,1705843,12/31/2020,2020,CALYXT INC,USD,23.851,-44.836,-1.879837323,3.549438992,-3.02,-1.491,-41.749,-6.499,-42.259,-4.193,A,
35638,1706431,12/31/2019,2019,VIR BIOTECHNOLOGY INC,USD,8.091,-174.683,-21.58979113,,8.204,,63.454,,-167.832,,A,
35638,1706431,12/31/2020,2020,VIR BIOTECHNOLOGY INC,USD,76.368,-298.665,-3.910865808,17.67892532,29.522,21.318,328.671,265.217,-256.412,-88.58,A,
31802,1707092,12/31/2019,2019,DELPHI TECHNOLOGIES PLC,USD,4361,17,0.003898188,,-127,,-169,,475,,A,
32894,1707502,12/31/2019,2019,SOLID BIOSCIENCES INC,USD,0,-117.223,,,7.755,,-10.323,,-116.494,,A,
32894,1707502,12/31/2020,2020,SOLID BIOSCIENCES INC,USD,0,-88.29,,,16.16,8.405,78.701,89.024,-82.54,33.954,A,
34243,1707753,04/30/2020,2019,ELASTIC NV,USD,427.62,-167.174,-0.390940555,,66.343,,-0.891,,-140.272,,A,
34243,1707753,04/30/2021,2020,ELASTIC NV,USD,608.489,-129.434,-0.212713788,0.178226767,25.797,-40.546,104.319,105.21,-112.241,28.031,A,
25124,1707925,12/31/2019,2019,LINDE PLC,USD,28228,2285,0.080947995,,188,,-1752,,7955,,A,
25124,1707925,12/31/2020,2020,LINDE PLC,USD,27243,2501,0.091803399,0.010855404,-29,-217,1054,2806,8515,560,A,
32285,1708035,12/31/2019,2019,ECOVYST INC,USD,1567.072,79.539,0.050756443,,1.256,,14.191,,368.491,,A,
32285,1708035,12/31/2020,2020,ECOVYST INC,USD,1107.363,-278.771,-0.251743105,-0.302499548,2.016,0.76,63.302,49.111,271.322,-97.169,A,
135965,1708055,12/31/2019,2019,RIBBON COMMUNICATIONS INC,USD,563.111,-130.075,-0.230993534,,-54.42,,0.949,,65.366,,A,
135965,1708055,12/31/2020,2020,RIBBON COMMUNICATIONS INC,USD,843.795,88.591,0.104991141,0.335984675,10.145,64.565,91.054,90.105,115.166,49.8,A,
36701,1708176,12/31/2019,2019,HALL OF FAME RESORT & ENT CO,USD,7.861,-55.904,-7.111563414,,9.676,,0.197,,-9.849,,A,
36701,1708176,12/31/2020,2020,HALL OF FAME RESORT & ENT CO,USD,7.099,-45.489,-6.407803916,0.703759498,-9.55,-19.226,31.439,31.242,-21.625,-11.776,A,
35552,1708341,12/31/2019,2019,ALLIED ESPORTS ENT INC,USD,26.072,-16.739,-0.642029764,,-0.905,,1.619,,-7.847,,A,
35552,1708341,12/31/2020,2020,ALLIED ESPORTS ENT INC,USD,3.211,-45.059,-14.03270009,-13.39067033,6.332,7.237,-1.503,-3.122,-16.381,-8.534,A,
34587,1708493,12/31/2019,2019,HARPOON THERAPEUTICS,USD,5.777,-55.572,-9.619525705,,46.522,,-0.757,,-56.606,,A,
34587,1708493,12/31/2020,2020,HARPOON THERAPEUTICS,USD,17.444,-49.908,-2.861041046,6.75848466,28.504,-18.018,-67.566,-66.809,-49.249,7.357,A,
34469,1708599,12/31/2019,2019,AGEX THERAPEUTICS,USD,1.728,-12.154,-7.033564815,,-0.347,,-4.255,,-11.91,,A,
34469,1708599,12/31/2020,2020,AGEX THERAPEUTICS,USD,1.868,-10.865,-5.816381156,1.217183658,-0.412,-0.065,-1.875,2.38,-8.794,3.116,A,
32352,1709164,12/31/2019,2019,HAMILTON BEACH BND HDNG,USD,611.786,-13.507,-0.022077982,,-5.715,,0.812,,33.996,,A,
32352,1709164,12/31/2020,2020,HAMILTON BEACH BND HDNG,USD,603.713,46.258,0.076622501,0.098700483,6.388,12.103,-3.728,-4.54,41.322,7.326,A,
33720,1709401,12/31/2019,2019,RUBIUS THERAPEUTICS INC,USD,0,-163.458,,,10.444,,-215.788,,-166.606,,A,
33720,1709401,12/31/2020,2020,RUBIUS THERAPEUTICS INC,USD,0,-167.731,,,1.481,-8.963,-0.732,215.056,-160.757,5.849,A,
35490,1709682,12/31/2019,2019,CUSTOM TRUCK ONE SOURCE INC,USD,264.035,-27.052,-0.102456114,,8.179,,4.162,,118.006,,A,
35490,1709682,12/31/2020,2020,CUSTOM TRUCK ONE SOURCE INC,USD,302.739,-21.277,-0.070281662,0.032174452,3.889,-4.29,-2.89,-7.052,105.655,-12.351,A,
32574,1710155,12/31/2019,2019,NATIONAL VISION HLDGS INC,USD,1724.331,32.798,0.01902071,,22.578,,22.309,,166.585,,A,
32574,1710155,12/31/2020,2020,NATIONAL VISION HLDGS INC,USD,1711.76,36.277,0.021192807,0.002172097,29.551,6.973,334.852,312.543,181.242,14.657,A,
33997,1710340,12/31/2019,2019,ETON PHARMACEUTICALS,USD,0.959,-18.32,-19.10323253,,-1.361,,-14.669,,-18.154,,A,
33997,1710340,12/31/2020,2020,ETON PHARMACEUTICALS,USD,0.039,-27.97,-717.1794872,-698.0762546,-0.02,1.341,9.229,23.898,-26.46,-8.306,A,
32469,1710583,12/31/2019,2019,SWITCH INC,USD,462.31,8.917,0.019287924,,10.216,,-56.839,,198.716,,A,
32469,1710583,12/31/2020,2020,SWITCH INC,USD,511.547,15.539,0.030376485,0.011088562,-1.808,-12.024,65.998,122.837,239.467,40.751,A,
32348,1711279,12/31/2019,2019,KRYSTAL BIOTECH INC,USD,0,-19.088,,,-1.905,,83.844,,-21.333,,A,
32348,1711279,12/31/2020,2020,KRYSTAL BIOTECH INC,USD,0,-32.167,,,0.928,2.833,80.755,-3.089,-31.499,-10.166,A,
34078,1711754,12/31/2019,2019,INMUNE BIO INC,USD,0,-7.678,,,-0.131,,6.809,,-9.298,,A,
34078,1711754,12/31/2020,2020,INMUNE BIO INC,USD,0.011,-12.099,-1099.909091,,0.122,0.253,14.971,8.162,-12.227,-2.929,A,
34566,1711786,12/31/2019,2019,HOTH THERAPEUTICS INC,USD,0,-7.705,,,-0.097,,1.608,,-7.715,,A,
34566,1711786,12/31/2020,2020,HOTH THERAPEUTICS INC,USD,0,-7.198,,,0.02,0.117,0.739,-0.869,-7.301,0.414,A,
34941,1712189,12/31/2019,2019,TARGET HOSPITALITY CORP,USD,321.096,6.236,0.019420983,,-16.654,,-5.612,,154.495,,A,
34941,1712189,12/31/2020,2020,TARGET HOSPITALITY CORP,USD,225.148,-27.478,-0.122044167,-0.14146515,-10.53,6.124,0.14,5.752,69.971,-84.524,A,
32558,1712463,12/31/2019,2019,RANPAK HOLDINGS CORP,USD,269.5,-36.2,-0.13432282,,3.9,,10.7,,57,,A,
32558,1712463,12/31/2020,2020,RANPAK HOLDINGS CORP,USD,298.2,-23.4,-0.078470825,0.055851995,-3.6,-7.5,28.8,18.1,81.3,24.3,A,
33531,1712923,12/31/2019,2019,GREENSKY INC,USD,529.646,31.98,0.060379952,,92.237,,-12.658,,131.057,,A,
33531,1712923,12/31/2020,2020,GREENSKY INC,USD,508.6,9.965,0.019593,-0.040786951,-4.78,-97.017,21.813,34.471,62.639,-68.418,A,
34144,1713210,06/30/2019,2019,AGAPE ATP CORP,USD,1.546,-0.52,-0.336351876,,-0.108,,-0.674,,-0.132,,A,
34144,1713210,12/31/2020,2020,AGAPE ATP CORP,USD,3.453,0.355,0.102809151,0.439161027,-0.655,-0.547,0.773,1.447,-0.101,0.031,A,
33037,1713683,07/31/2019,2019,ZSCALER INC,USD,302.836,-28.655,-0.094622172,,45.321,,-57.663,,-10.628,,A,
33037,1713683,07/31/2020,2020,ZSCALER INC,USD,431.269,-115.116,-0.266923892,-0.17230172,34.073,-11.248,63.367,121.03,-72.636,-62.008,A,
33037,1713683,07/31/2021,2021,ZSCALER INC,USD,673.1,-262.029,-0.389286882,-0.12236299,157.173,123.1,134.047,70.68,-170.438,-97.802,A,3 years
33624,1713832,12/31/2019,2019,HYRECAR INC,USD,15.855,-12.518,-0.789530117,,0.765,,3.892,,-12.617,,A,
33624,1713832,12/31/2020,2020,HYRECAR INC,USD,25.232,-15.221,-0.603241915,0.186288202,0.106,-0.659,-5.734,-9.626,-15.175,-2.558,A,
189594,1713952,12/31/2020,2020,VIVINT SMART HOME INC,USD,1260.566,-595.198,-0.472167265,,-128.524,,309.25,,-115.812,,A,
35266,1714798,12/31/2019,2019,PREVAIL THERAPEUTICS INC,USD,0,-63.188,,,2.858,,105.037,,-65.538,,I,
32775,1714899,12/31/2019,2019,DENALI THERAPEUTCS INC,USD,26.678,-197.614,-7.407376865,,4.175,,2.326,,-203.693,,A,
32775,1714899,12/31/2020,2020,DENALI THERAPEUTCS INC,USD,335.659,71.136,0.211929369,7.619306234,288.401,284.226,427.695,425.369,71.249,274.942,A,
33824,1716621,12/31/2019,2019,RA MEDICAL SYSTEMS INC,USD,7.199,-56.957,-7.911793305,,-0.204,,-49.731,,-56.31,,A,
33824,1716621,12/31/2020,2020,RA MEDICAL SYSTEMS INC,USD,4.405,-36.045,-8.182746879,-0.270953574,-0.45,-0.246,9.322,59.053,-31.394,24.916,A,
32795,1717452,12/31/2019,2019,ODONATE THERAPEUTICS,USD,0,-111.825,,,-2.936,,41.873,,-114.549,,A,
32795,1717452,12/31/2020,2020,ODONATE THERAPEUTICS,USD,0,-126.35,,,0.488,3.424,-23.195,-65.068,-126.988,-12.439,A,
33429,1717556,12/31/2019,2019,VINCO VENTURES INC,USD,19.629,-12.93,-0.658719242,,1.06,,-1.64,,-6.889,,A,
33429,1717556,12/31/2020,2020,VINCO VENTURES INC,USD,15.781,-5.153,-0.326531905,0.332187336,-0.421,-1.481,-0.163,1.477,-5.497,1.392,A,
33274,1718108,12/31/2019,2019,SURFACE ONCOLOGY INC,USD,15.36,-54.789,-3.566992188,,-14.252,,-35.76,,-55.581,,A,
33274,1718108,12/31/2020,2020,SURFACE ONCOLOGY INC,USD,126.162,59.337,0.470323869,4.037316057,-39.758,-25.506,128.386,164.146,64.456,120.037,A,
32886,1718512,12/31/2019,2019,GATES INDUSTRIAL CORP PLC,USD,3087.1,690.1,0.223543131,,-46.1,,212,,588.6,,A,
32886,1718512,12/31/2020,2020,GATES INDUSTRIAL CORP PLC,USD,2793,79.4,0.028428213,-0.195114918,38,84.1,-112.5,-324.5,477.8,-110.8,A,
35909,1719489,12/31/2019,2019,KALEYRA INC,USD,129.558,-5.512,-0.042544652,,0.855,,28.79,,7.929,,A,
35909,1719489,12/31/2020,2020,KALEYRA INC,USD,147.368,-26.81,-0.18192552,-0.139380868,9.312,8.457,-4.027,-32.817,-17.097,-25.026,A,
33233,1720116,12/31/2019,2019,RED VIOLET INC,USD,30.286,-11.076,-0.365713531,,0.747,,1.826,,-6.123,,A,
33233,1720116,12/31/2020,2020,RED VIOLET INC,USD,34.586,-6.813,-0.19698722,0.168726311,-0.098,-0.845,1.181,-0.645,-2.615,3.508,A,
32899,1720580,12/31/2019,2019,RESTORBIO INC,USD,0,-82.739,,,-0.278,,26.893,,-84.75,,I,
33693,1720592,12/31/2019,2019,REPAY HOLDINGS CORP,USD,104.603,-40.032,-0.382704129,,30.652,,32.851,,21.717,,A,
33693,1720592,12/31/2020,2020,REPAY HOLDINGS CORP,USD,155.036,-34.769,-0.224264042,0.158440087,2.183,-28.469,68.604,35.753,37.211,15.494,A,
326688,1720635,12/31/2019,2019,NVENT ELECTRIC PLC,USD,2204,222.7,0.101043557,,-18.4,,-52.6,,456.5,,A,
326688,1720635,12/31/2020,2020,NVENT ELECTRIC PLC,USD,1998.6,-47.2,-0.023616532,-0.124660089,22.9,41.3,16.1,68.7,381.7,-74.8,A,
35747,1720725,12/31/2019,2019,OYSTER POINT PHARM INC,USD,0,-45.711,,,-2.608,,133.97,,-47.282,,A,
35747,1720725,12/31/2020,2020,OYSTER POINT PHARM INC,USD,0,-70.52,,,4.687,7.295,53.448,-80.522,-70.912,-23.63,A,
36180,1720821,12/31/2020,2020,PAE INC,USD,2714.628,28.75,0.01059077,,84.368,,17.873,,154.517,,A,
32941,1720893,12/31/2019,2019,BIOXCEL THERAPEUTICS,USD,0,-32.968,,,2.39,,-10.139,,-33.445,,A,
32941,1720893,12/31/2020,2020,BIOXCEL THERAPEUTICS,USD,0,-82.169,,,1.02,-1.37,180.693,190.832,-80.956,-47.511,A,
37318,1720990,12/31/2019,2019,FISKER INC,USD,0,-10.879,,,0.464,,-3.688,,-10.563,,A,
37318,1720990,12/31/2020,2020,FISKER INC,USD,0,-130.004,,,-8.819,-9.283,989.3,992.988,-41.747,-31.184,A,
35065,1722482,12/31/2019,2019,AVANTOR INC,USD,6040.3,37.8,0.006257967,,-51.7,,1.6,,976,,A,
35065,1722482,12/31/2020,2020,AVANTOR INC,USD,6393.6,116.6,0.018236987,0.01197902,110.7,162.4,99.9,98.3,1114,138,A,
33243,1722684,12/31/2019,2019,WYNDHAM HOTELS & RESRTS,USD,2073,157,0.075735649,,-206,,-272,,598,,A,
33243,1722684,12/31/2020,2020,WYNDHAM HOTELS & RESRTS,USD,1300,-132,-0.101538462,-0.17727411,-105,101,399,671,308,-290,A,
34135,1722964,12/31/2019,2019,Y MABS THERAPEUTICS INC,USD,0,-81.028,,,2.665,,59.265,,-82.838,,A,
34135,1722964,12/31/2020,2020,Y MABS THERAPEUTICS INC,USD,20.75,-119.337,-5.751180723,,3.444,0.779,-92.502,-151.767,-119.539,-36.701,A,
33326,1723089,12/31/2019,2019,CHAMPIONX CORP,USD,1131.251,52.164,0.046111782,,-73.583,,-6.542,,247.253,,A,
33326,1723089,12/31/2020,2020,CHAMPIONX CORP,USD,1899.996,-743.93,-0.39154293,-0.437654712,13.579,87.162,166.131,172.673,280.54,33.287,A,
18888,1723128,12/31/2019,2019,AMNEAL PHARMACEUTICALS INC,USD,1626.373,-361.917,-0.222530133,,33.841,,-65.957,,220.186,,A,
18888,1723128,12/31/2020,2020,AMNEAL PHARMACEUTICALS INC,USD,1992.523,91.059,0.045700351,0.268230484,35.265,1.424,194.299,260.256,346.468,126.282,A,
34016,1724344,12/31/2019,2019,ENTASIS THRPTCS HLDNG,USD,9.3,-43.85,-4.715053763,,-3.244,,-33.326,,-44.494,,A,
34016,1724344,12/31/2020,2020,ENTASIS THRPTCS HLDNG,USD,3.562,-50.496,-14.17630545,-9.461251683,2.673,5.917,37.213,70.539,-50.528,-6.034,A,
33133,1724521,12/31/2019,2019,ARCUS BIOSCIENCES INC,USD,15,-84.71,-5.647333333,,-5.051,,-13.127,,-85.131,,A,
33133,1724521,12/31/2020,2020,ARCUS BIOSCIENCES INC,USD,77.517,-122.858,-1.584916857,4.062416476,181.375,186.426,115.478,128.605,-121.086,-35.955,A,
33439,1724670,03/31/2020,2019,PERSPECTA INC,USD,4504,-676,-0.15008881,,40,,122,,741,,I,
23546,1725057,12/31/2019,2019,CERIDIAN HCM HOLDING,USD,824.1,78.7,0.095498119,,-26.7,,552.3,,145.9,,A,
23546,1725057,12/31/2020,2020,CERIDIAN HCM HOLDING,USD,842.5,-4,-0.004747774,-0.100245894,-40,-13.3,569.9,17.6,84.1,-61.8,A,
36748,1725134,12/31/2020,2020,DIGITAL MEDIA SOLUTIONS INC,USD,332.856,-7.351,-0.022084625,,1.13,,28.389,,38.922,,A,
35852,1725255,12/31/2019,2019,ADAPTHEALTH CORP,USD,529.644,-14.996,-0.028313358,,-9.558,,51.692,,110.816,,A,
35852,1725255,12/31/2020,2020,ADAPTHEALTH CORP,USD,1056.389,-161.632,-0.153004244,-0.124690886,125.861,135.419,23.084,-28.608,172.463,61.647,A,
33446,1725579,12/31/2019,2019,PLURALSIGHT INC,USD,316.91,-112.658,-0.35548894,,38.039,,-91.64,,-132.269,,I,
33446,1725579,12/31/2020,2020,PLURALSIGHT INC,USD,391.865,-128.08,-0.326847256,0.028641684,14.827,-23.212,32.51,124.15,-112.627,19.642,I,
33445,1727196,12/31/2019,2019,SCHOLAR ROCK HOLDNG CRP,USD,20.492,-51,-2.488776108,,2.724,,-76.468,,-53.239,,A,
33445,1727196,12/31/2020,2020,SCHOLAR ROCK HOLDNG CRP,USD,15.403,-86.483,-5.614685451,-3.125909343,-20.948,-23.672,124.05,200.518,-85.387,-32.148,A,
33951,1727263,12/31/2019,2019,FRONTDOOR INC,USD,1365,153,0.112087912,,4,,132,,286,,A,
33951,1727263,12/31/2020,2020,FRONTDOOR INC,USD,1474,112,0.075983718,-0.036104194,-2,-6,170,38,250,-36,A,
34578,1728117,12/31/2019,2019,GOSSAMER BIO INC,USD,0,-180.307,,,-3.787,,29.67,,-181.622,,A,
34578,1728117,12/31/2020,2020,GOSSAMER BIO INC,USD,0,-243.36,,,-3.96,-0.173,351.531,321.861,-209.173,-27.551,A,
33638,1728688,09/30/2019,2019,I3 VERTICALS INC,USD,376.307,-3.045,-0.008091797,,-2.798,,1.963,,28.202,,A,
33638,1728688,09/30/2020,2020,I3 VERTICALS INC,USD,150.134,-0.419,-0.00279084,0.005300957,-5.043,-2.245,17.401,15.438,26.631,-1.571,A,
33638,1728688,09/30/2021,2021,I3 VERTICALS INC,USD,224.124,-4.457,-0.019886313,-0.017095473,,,,,33.865,7.234,A,3 years
32860,1729149,12/31/2019,2019,VIEMED HEALTHCARE,USD,80.256,8.525,0.106222588,,0.102,,2.942,,15.62,,A,
32860,1729149,12/31/2020,2020,VIEMED HEALTHCARE,USD,131.309,31.53,0.240120631,0.133898044,-0.718,-0.82,17.626,14.684,30.082,14.462,A,
35403,1729427,12/31/2019,2019,CNS PHARMACEUTICALS INC,USD,0,-3.877,,,-0.619,,6.686,,-3.831,,A,
