adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001193125-19-237793	1501134	INVITAE CORP	8071	US	CA	SAN FRANCISCO	94103	1400 16TH STREET		(415) 374-7782	US	CA	SAN FRANCISCO	94103	1400 16TH STREET		US	DE	271701898	INVITAE CORP	20121105	2-ACC	0	1231	8-K	20190831			20190904	2019-09-04 16:54:00.0	1	0	d798850d8k_htm.xml	1	
0001193125-19-237824	1439222	AGIOS PHARMACEUTICALS, INC.	2834	US	MA	CAMBRIDGE	02139	88 SIDNEY STREET		617-649-8600	US	MA	CAMBRIDGE	02139	88 SIDNEY STREET		US	DE	000000000	AGIOS PHARMACEUTICALS INC	20080703	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 17:05:00.0	0	0	d769077d8k_htm.xml	1	
0001213900-19-017166	1098996	ORANCO INC	2080	US	NY	NEW YORK	10006	ONE LIBERTY PLAZA	SUITE 2310 PMB# 21	646-759-3614	US	NY	NEW YORK	10006	ONE LIBERTY PLAZA	SUITE 2310 PMB# 21	US	NV	870574491			4-NON	0	0630	10-K	20190630	2019	FY	20190904	2019-09-03 17:54:00.0	0	1	ornc-20190630.xml	1	
0001213900-19-017175	1512228	NIOCORP DEVELOPMENTS LTD	1000	US	CO	CENTENNIAL	80112	7000 S. YOSEMITE STREET	STE. 115	720-639-4647	US	CO	CENTENNIAL	80112	7000 S. YOSEMITE STREET	STE. 115	CA	BC	000000000	QUANTUM RARE EARTH DEVELOPMENTS CORP.	20110204	2-ACC	0	0630	10-K	20190630	2019	FY	20190904	2019-09-04 06:19:00.0	0	1	niobf-20190630.xml	1	
0001262463-19-000302	829325	SPYR, INC.	5810	US	CO	DENVER	80237	4643 S ULSTER ST. SUITE 1510		303-991-8000	US	CO	DENVER	80237	4643 S ULSTER ST. SUITE 1510		US	NV	752636283	EAT AT JOES LTD	19961125	4-NON	0	1231	10-K/A	20181231	2018	FY	20190904	2019-09-03 19:34:00.0	0	1	spyr-20181231.xml	1	
0001300514-19-000086	1300514	LAS VEGAS SANDS CORP	7011	US	NV	LAS VEGAS	89109	3355 LAS VEGAS BOULEVARD, SOUTH	ROOM 1A	(702) 414-1000	US	NV	LAS VEGAS	89109	3355 LAS VEGAS BOULEVARD, SOUTH	ROOM 1A	US	NV	270099920			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 16:05:00.0	1	0	lvs-20190904x8k_htm.xml	1	
0001340127-19-000174	1340127	CARBONITE INC	7374	US	MA	BOSTON	02111	TWO AVENUE DE LAFAYETTE		6175871140	US	MA	BOSTON	02111	TWO AVENUE DE LAFAYETTE		US	DE	331111329			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 08:08:00.0	1	0	a9419-8xk_htm.xml	1	
0001364954-19-000218	1364954	CHEGG, INC	8200	US	CA	SANTA CLARA	95054	3990 FREEDOM CIRCLE		408-855-5700	US	CA	SANTA CLARA	95054	3990 FREEDOM CIRCLE		US	DE	203237489	CHEGG INC	20060605	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 15:59:00.0	0	0	chegg8-k090419_htm.xml	1	
0001367644-19-000044	1367644	EMERGENT BIOSOLUTIONS INC.	2834	US	MD	GAITHERSBURG	20879	400 PROFESSIONAL DR, SUITE 400		240-631-3200	US	MD	GAITHERSBURG	20879	400 PROFESSIONAL DR, SUITE 400		US	DE	141902018			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 09:26:00.0	1	0	acam20008k_htm.xml	1	
0001403256-19-000241	1403256	OCH-ZIFF CAPITAL MANAGEMENT GROUP INC.	6282	US	NY	NEW YORK	10019	9 WEST 57TH STREET SUITE 1300		(212)790-0000	US	NY	NEW YORK	10019	9 WEST 57TH STREET SUITE 1300		US	DE	000000000	OCH-ZIFF CAPITAL MANAGEMENT GROUP LLC	20070614	2-ACC	0	1231	8-K	20190831			20190904	2019-09-04 07:29:00.0	0	0	a2019-08xmonthlyreturn_htm.xml	1	
0001410578-19-001013	1613859	PRA HEALTH SCIENCES, INC.	8731	US	NC	RALEIGH	27612	4130 PARKLAKE AVENUE	SUITE 400	9197868200	US	NC	RALEIGH	27612	4130 PARKLAKE AVENUE	SUITE 400	US	DE	463640387			1-LAF	0	1231	8-K	20190831			20190904	2019-09-03 21:31:00.0	0	0	tv528801_8k_htm.xml	1	
0001410578-19-001019	100517	UNITED AIRLINES HOLDINGS, INC.	4512	US	IL	CHICAGO	60606	JENNIFER L. KRAFT - WHQLD	233 SOUTH WACKER DRIVE	872-825-4000	US	IL	CHICAGO	60606	JENNIFER L. KRAFT - WHQLD	233 SOUTH WACKER DRIVE	US	DE	362675207	UNITED CONTINENTAL HOLDINGS, INC.	20100930	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 06:46:00.0	1	0	tv528819_8k_htm.xml	2	319687
0001410578-19-001021	1583107	THERAVANCE BIOPHARMA, INC.	2834	KY		GEORGE TOWN, GRAND CAYMAN	KY1-1104	UGLAND HOUSE, SOUTH CHURCH STREET		650-808-6000	KY		GEORGE TOWN, GRAND CAYMAN	KY1-1104	UGLAND HOUSE, SOUTH CHURCH STREET		KY		000000000			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 07:07:00.0	0	0	tv528746_8k_htm.xml	1	
0001410578-19-001022	1689813	BIOHAVEN PHARMACEUTICAL HOLDING CO LTD.	2834	US	CT	NEW HAVEN	06510	215 CHURCH STREET		203-404-0410	US	CT	NEW HAVEN	06510	215 CHURCH STREET		VG		000000000			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 07:24:00.0	0	0	tv528849_8k_htm.xml	1	
0001410578-19-001025	1278027	B&G FOODS, INC.	2000	US	NJ	PARSIPPANY	07054	FOUR GATEHALL DRIVE	SUITE 110	9734016500	US	NJ	PARSIPPANY	07054	FOUR GATEHALL DRIVE	SUITE 110	US	DE	133918742	B&G FOODS HOLDINGS CORP	20040129	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 09:05:00.0	0	0	tv528829_8k_htm.xml	1	
0001410578-19-001027	820313	AMPHENOL CORP /DE/	3678	US	CT	WALLINGFORD	06492	358 HALL AVE		2032658900							US	DE	222785165			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 09:33:00.0	0	0	tv528734_8k_htm.xml	1	
0001410578-19-001034	77877	PDC ENERGY, INC.	1311	US	CO	DENVER	80203	1775 SHERMAN STREET	SUITE 3000	303-860-5800	US	CO	SUITE 3000	80203	PDC ENERGY, INC.	1775 SHERMAN ST	US	DE	952636730	PETROLEUM DEVELOPMENT CORP	19920703	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 16:16:00.0	0	0	tv528858_8k_htm.xml	1	
0001410578-19-001036	718877	ACTIVISION BLIZZARD, INC.	7372	US	CA	SANTA MONICA	90405	3100 OCEAN PARK BLVD		3102552000	US	CA	SANTA MONICA	90405	3100 OCEAN PARK BLVD		US	DE	954803544	ACTIVISION INC /NY	19930114	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 16:23:00.0	1	0	tv528805_8k_htm.xml	1	
0001410578-19-001037	1417398	HILLENBRAND, INC.	3990	US	IN	BATESVILLE	47006	ONE BATESVILLE BOULEVARD		(812)931-5403	US	IN	BATESVILLE	47006	ONE BATESVILLE BOULEVARD		US	IN	261342272	BATESVILLE HOLDINGS, INC.	20071102	1-LAF	0	0930	8-K	20190831			20190904	2019-09-04 16:37:00.0	0	0	tv528759_8k_htm.xml	1	
0001415916-19-000016	1415916	GOLAR LNG PARTNERS LP	4400	BM		HAMILTON	HM 11	2ND FLOOR, S.E. PEARMAN BUILDING	9 PAR-LA-VILLE ROAD	1 441-295-4705	BM		HAMILTON	HM 11	2ND FLOOR, S.E. PEARMAN BUILDING	9 PAR-LA-VILLE ROAD	MH		000000000			1-LAF	0	1231	6-K	20190630	2019	Q2	20190904	2019-09-04 13:49:00.0	0	1	golarlngpartners6-kq22_htm.xml	1	
0001437749-19-017825	43196	GRAY TELEVISION INC	4833	US	GA	ATLANTA	30319	4370 PEACHTREE ROAD NE		4042668333	US	GA	ATLANTA	30319	4370 PEACHTREE ROAD NE		US	GA	580285030	GRAY COMMUNICATIONS SYSTEMS INC /GA/	19950612	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 06:47:00.0	0	0	gtn20190826d_8k_htm.xml	1	
0001476204-19-000059	1476204	PHILLIPS EDISON & COMPANY, INC.	6798	US	OH	CINCINNATI	45249	11501 NORTHLAKE DRIVE		513-554-1110	US	OH	CINCINNATI	45249	11501 NORTHLAKE DRIVE		US	MD	271106076	PHILLIPS EDISON GROCERY CENTER REIT I, INC.	20141205	4-NON	0	1231	S-4	20190630			20190904	2019-09-04 16:46:00.0	0	1	cik0001476204-20190630.xml	1	
0001493152-19-013662	795800	NORTH AMERICAN NICKEL INC.	1000	CA	BC	VANCOUVER	V6E 2E9	1055 WEST HASTINGS STREET	SUITE 2200	604-770-4334	CA	BC	NORTH VANCOUVER	V7P 3P1	PO BOX 63623 CAPILANO PO		CA	BC	000000000	WIDESCOPE RESOURCES INC.	20060714	4-NON	0	1231	6-K	20190630	2019	Q2	20190904	2019-09-04 13:03:00.0	0	1	wscrf-20190630.xml	1	
0001520006-19-000146	1520006	MATADOR RESOURCES CO	1311	US	TX	DALLAS	75240	5400 LBJ FREEWAY	SUITE 1500	9723715200	US	TX	DALLAS	75240	5400 LBJ FREEWAY	SUITE 1500	US	TX	274662601	MATADOR HOLDCO, INC.	20110505	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 06:04:00.0	0	0	a20190904mtdr8k_htm.xml	1	
0001528129-19-000136	1528129	LAREDO PETROLEUM, INC.	1311	US	OK	TULSA	74119	15 W. SIXTH STREET	SUITE 900	918-513-4570	US	OK	TULSA	74119	15 W. SIXTH STREET	SUITE 900	US	DE	453007926	LAREDO PETROLEUM HOLDINGS, INC.	20110816	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 16:42:00.0	0	0	a90419lpi8k_htm.xml	1	
0001530950-19-000198	1530950	POST HOLDINGS, INC.	2040	US	MO	ST. LOUIS	63144	2503 S. HANLEY ROAD		314-644-7600	US	MO	ST. LOUIS	63144	2503 S. HANLEY ROAD		US	MO	453355106			1-LAF	0	0930	8-K	20190831			20190904	2019-09-04 08:05:00.0	1	0	form8k090419_htm.xml	1	
0001534504-19-000043	1534504	PBF ENERGY INC.	2911	US	NJ	PARSIPPANY	07054	1 SYLVAN WAY		973-455-7500	US	NJ	PARSIPPANY	07054	1 SYLVAN WAY		US	DE	000000000			1-LAF	0	1231	8-K	20190831			20190904	2019-09-03 17:47:00.0	1	0	jaronintermediationagr_htm.xml	3	1645026 1566011
0001539838-19-000103	1539838	DIAMONDBACK ENERGY, INC.	1311	US	TX	MIDLAND	79701	500 WEST TEXAS	SUITE 1210	405-463-6900	US	OK	OKLAHOMA CITY	73114	9400 N. BROADWAY	SUITE 700	US	DE	000000000			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 17:28:00.0	0	0	diamondback8-kx9x4x19_htm.xml	1	
0001558370-19-008457	894405	ARCBEST CORP /DE/	4213	US	AR	FORT SMITH	72916	8401 MCCLURE DRIVE		4797856000	US	AR	FORT SMITH	72917-0048	P O BOX 10048		US	DE	710673405	ARKANSAS BEST CORP /DE/	19930917	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 06:09:00.0	0	0	arcb-20190904x8k_htm.xml	1	
0001558370-19-008465	1608249	ZAYO GROUP HOLDINGS, INC.	4813	US	CO	BOULDER	80301	1821 30TH ST	UNIT A	303-381-4683	US	CO	BOULDER	80301	1821 30TH ST	UNIT A	US	DE	261398293			1-LAF	1	0630	10-K	20190630	2019	FY	20190904	2019-09-04 11:22:00.0	0	1	zgh-20190630.xml	1	
0001558370-19-008467	1502756	ZAYO GROUP LLC	4813	US	CO	BOULDER	80301	1821 30TH ST	UNIT A	303-381-4683	US	CO	BOULDER	80301	1821 30TH ST	UNIT A	US	DE	262012549	ZAYO GROUP LLC	20101005	4-NON	0	0630	10-K	20190630	2019	FY	20190904	2019-09-04 11:41:00.0	0	1	zgl-20190630.xml	1	
0001558370-19-008470	1593936	MICHAELS COMPANIES, INC.	5945	US	TX	IRVING	75063	8000 BENT BRANCH DRIVE		9724091300	US	TX	IRVING	75063	8000 BENT BRANCH DRIVE		US	DE	371737959			1-LAF	0	0131	10-Q	20190731	2019	Q2	20190904	2019-09-04 14:51:00.0	0	1	mik-20190803x10q_htm.xml	1	
0001564590-19-033927	1515673	ULTRAGENYX PHARMACEUTICAL INC.	2834	US	CA	NOVATO	94949	60 LEVERONI COURT		415-483-8800	US	CA	NOVATO	94949	60 LEVERONI COURT		US	DE	272546083			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 06:04:00.0	0	0	rare-8k_20190904_htm.xml	1	
0001564590-19-033933	1339605	H&E EQUIPMENT SERVICES, INC.	7350	US	LA	BATON ROUGE	70809	7500 PECUE LANE		(225) 298-5200	US	LA	BATON ROUGE	70809	7500 PECUE LANE				810553291			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 08:01:00.0	0	0	hees-8k_20190829_htm.xml	1	
0001564590-19-033934	1177702	SAIA INC	4213	US	GA	JOHNS CREEK	30097	11465 JOHNS CREEK PARKWAY	STE 400	7702325067	US	GA	JOHNS CREEK	30097	11465 JOHNS CREEK PARKWAY	STE 400	US	DE	481229851	SCS TRANSPORTATION INC	20020717	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 08:01:00.0	0	0	saia-8k_20190904_htm.xml	1	
0001564590-19-034068	878927	OLD DOMINION FREIGHT LINE, INC.	4213	US	NC	THOMASVILLE	27360	500 OLD DOMINION WAY		3368895000	US	NC	THOMASVILLE	27360	500 OLD DOMINION WAY		US	VA	560751714	OLD DOMINION FREIGHT LINE INC/VA	19930328	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 16:17:00.0	0	0	odfl-8k_20190904_htm.xml	1	
0001564590-19-034070	98222	TIDEWATER INC	4400	US	TX	HOUSTON	77072	6002 ROGERDALE ROAD	SUITE 600	7134705300	US	TX	HOUSTON	77072	6002 ROGERDALE ROAD	SUITE 600	US	DE	720487776	TIDEWATER MARINE SERVICE INC	19780724	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 16:18:00.0	0	0	tdw-8k_20190903_htm.xml	1	
0001564590-19-034087	1687221	REV GROUP, INC.	3711	US	WI	MILWAUKEE	53202	111 EAST KILBOURN AVENUE	SUITE 2600	414-290-0190	US	WI	MILWAUKEE	53202	111 EAST KILBOURN AVENUE	SUITE 2600	US	DE	263013415			2-ACC	0	1031	10-Q	20190731	2019	Q3	20190904	2019-09-04 17:12:00.0	0	1	revg-20190731.xml	1	
0001573516-19-000047	1573516	MURPHY USA INC.	5500	US	AR	EL DORADO	71730-5836	200 PEACH STREET		(870) 875-7600	US	AR	EL DORADO	71730-5836	200 PEACH STREET		US	DE	462279221			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 07:32:00.0	0	0	musa-20190904_htm.xml	1	
0001628280-19-011381	1535379	CLOUDERA, INC.	7372	US	CA	PALO ALTO	94306	395 PAGE MILL ROAD		650 644 3950	US	CA	PALO ALTO	94306	395 PAGE MILL ROAD		US	DE	262922329			1-LAF	0	0131	8-K	20190831			20190904	2019-09-04 16:14:00.0	0	0	q2-20cldr8xk_htm.xml	1	
0001628280-19-011400	1535379	CLOUDERA, INC.	7372	US	CA	PALO ALTO	94306	395 PAGE MILL ROAD		650 644 3950	US	CA	PALO ALTO	94306	395 PAGE MILL ROAD		US	DE	262922329			1-LAF	0	0131	10-Q	20190731	2020	Q2	20190904	2019-09-04 17:25:00.0	0	1	q2-20cldr10q_htm.xml	1	
0001654954-19-010340	857005	PTC INC.	7372	US	MA	BOSTON	02210	121 SEAPORT BOULEVARD		7813705000	US	MA	BOSTON	02210	121 SEAPORT BOULEVARD		US	MA	042866152	PARAMETRIC TECHNOLOGY CORP	19920703	1-LAF	0	0930	8-K	20190831			20190904	2019-09-04 16:04:00.0	0	0	ptc_8k_htm.xml	1	
0001654954-19-010344	1161582	GROWLIFE, INC.	3231	US	WA	KIRKLAND	98033	5400 CARILLON POINT		866-781-5559	US	WA	KIRKLAND	98033	5400 CARILLON POINT		US	DE	900821083	PHOTOTRON HOLDINGS, INC.	20110309	4-NON	0	1231	S-1	20190630			20190904	2019-09-04 16:19:00.0	0	1	phot-20190630.xml	1	
0001674440-19-000013	1674440	LAZEX INC.	7200	CZ		ZIZKOV, PRAGUE	13000	68/29 HUSITSKA ST.		7758004477	CZ		ZIZKOV, PRAGUE	13000	68/29 HUSITSKA ST.		US	NV	611789640			5-SML	0	0430	10-Q	20190731	2020	Q1	20190904	2019-09-04 12:40:00.0	0	1	none-20190731.xml	1	
0001683168-19-002809	27904	DELTA AIR LINES, INC.	4512	US	GA	ATLANTA	30354-1989	HARTSFIELD-JACKSON ATLANTA INTL AIRPORT	1030 DELTA BOULEVARD	4047152600	US	GA	ATLANTA	30320-6001	P.O. BOX 20706	DEPT 981	US	DE	580218548	DELTA AIR LINES INC /DE/	19920703	1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 07:46:00.0	1	0	delta_8k_htm.xml	1	
0001731122-19-000540	1394638	CREATIVE LEARNING CORP	8200	US	FL	ST AUGUSTINE	32095	701 MARKET STREET		904-824-3133	US	FL	ST AUGUSTINE	32095	701 MARKET STREET		US	DE	204456503	B2 HEALTH, INC.	20070327	4-NON	0	0930	10-K	20180930	2018	FY	20190904	2019-09-04 16:29:00.0	0	1	clcn-20180930.xml	1	
0001777343-19-000014	1127703	PROASSURANCE CORP	6331	US	AL	BIRMINGHAM	35209	100 BROOKWOOD PLACE		2058774400							US	DE	631261433			1-LAF	0	1231	8-K	20190831			20190904	2019-09-04 16:28:00.0	1	0	a9419dividend8-k_htm.xml	1	
0000046765-19-000008	46765	HELMERICH & PAYNE, INC.	1381	US	OK	TULSA	74119	1437 S. BOULDER AVE., SUITE 1400		9187425531	US	OK	TULSA	74119	1437 S. BOULDER AVE., SUITE 1400		US	DE	730679879	HELMERICH & PAYNE INC	19920703	1-LAF	0	0930	8-K	20190831			20190905	2019-09-05 09:31:00.0	0	0	hp-20190905x8xkpressre_htm.xml	1	
0000719739-19-000063	719739	SVB FINANCIAL GROUP	6022	US	CA	SANTA CLARA	95054	3003 TASMAN DR		4086547400	US	CA	SANTA CLARA	95054	3003 TASMAN DRIVE		US	DE	942856336	SILICON VALLEY BANCSHARES	19920703	1-LAF	0	1231	8-K/A	20190831			20190905	2019-09-05 16:08:00.0	0	0	officertransition8-ka_htm.xml	1	
0000726728-19-000082	726728	REALTY INCOME CORP	6798	US	CA	SAN DIEGO	92130	11995 EL CAMINO REAL		8582845000	US	CA	SAN DIEGO	92130	11995 EL CAMINO REAL		US	MD	330580106			1-LAF	0	1231	8-K	20190831			20190905	2019-09-04 17:43:00.0	1	0	ri-form8xkcim_htm.xml	1	
0000737758-19-000023	737758	TORO CO	3524	US	MN	BLOOMINGTON	55420-1196	8111 LYNDALE AVE SOUTH		9528888801	US	MN	BLOOMINGTON	55420	8111 LYNDALE AVENUE SOUTH		US	DE	410580470	TORO CO/DE	19920703	1-LAF	0	1031	10-Q	20190731	2019	Q3	20190905	2019-09-05 14:04:00.0	0	1	ttc0802201910q_htm.xml	1	
0000790703-19-000036	790703	TECH DATA CORP	5045	US	FL	CLEARWATER	33760	5350 TECH DATA DR		7275397429	US	FL	CLEARWATER	33760	5350 TECH DATA DRIVE		US	FL	591578329			1-LAF	0	0131	10-Q	20190731	2020	Q2	20190905	2019-09-05 16:05:00.0	0	1	fy20q2document_htm.xml	1	
0000794170-19-000048	794170	TOLL BROTHERS, INC.	1531	US	PA	HORSHAM	19044	250 GIBRALTAR ROAD		2159388000	US	PA	HORSHAM	19044	250 GIBRALTAR ROAD		US	DE	232416878	TOLL BROTHERS INC	19920703	1-LAF	0	1031	10-Q	20190731	2019	Q3	20190905	2019-09-05 17:20:00.0	0	1	tol-2019731x10q_htm.xml	1	
0000799288-19-000078	799288	LANDS' END, INC.	5651	US	WI	DODGEVILLE	53595	ONE LANDS' END LN		6089359341	US	WI	DODGEVILLE	53595	ONE LANDS' END LANE	ONE LANDS' END LANE	US	DE	362512786	LAND'S END, INC.	20140527	2-ACC	0	0131	10-Q	20190731	2019	Q2	20190905	2019-09-05 16:37:00.0	0	1	le-20190802.xml	1	
0000823094-19-000031	823094	SOTHEBYS	7389	US	NY	NEW YORK	10021	1334 YORK AVENUE		212-606-7000	US	NY	NEW YORK	10021	1334 YORK AVENUE		US	DE	382478409	SOTHEBYS HOLDINGS INC	19920703	1-LAF	0	1231	8-K	20190831			20190905	2019-09-05 12:46:00.0	0	0	a8-kwithxbrlshareholde_htm.xml	1	
0000832988-19-000057	832988	SIGNET JEWELERS LTD	5944	BM		HAMILTON	HM11	CLARENDON HOUSE	2 CHURCH STREET	44-207-317-9700	GB		LONDON	W1F9JG	C/O 15 GOLDEN SQUARE				000000000	SIGNET GROUP PLC	19931213	1-LAF	0	0131	10-Q	20190731	2020	Q2	20190905	2019-09-05 08:42:00.0	0	1	fy20q210-q_htm.xml	1	
0000858877-19-000012	858877	CISCO SYSTEMS, INC.	3576	US	CA	SAN JOSE	95134-1706	170 WEST TASMAN DR		4085264000	US	CA	SAN JOSE	95134-1706	170 WEST TASMAN DR		US	CA	770059951	CISCO SYSTEMS INC	19920703	1-LAF	1	0731	10-K	20190731	2019	FY	20190905	2019-09-05 17:17:00.0	0	1	csco-20190727.xml	1	
0000899866-19-000089	899866	ALEXION PHARMACEUTICALS, INC.	2834	US	MA	BOSTON	02210	121 SEAPORT BOULEVARD		4752302596	US	MA	BOSTON	02210	121 SEAPORT BOULEVARD		US	DE	133648318	ALEXION PHARMACEUTICALS INC	19960111	1-LAF	0	1231	8-K	20190831			20190905	2019-09-05 17:01:00.0	1	0	a8-k09052019_htm.xml	1	
0000900075-19-000017	900075	COPART INC	5500	US	TX	DALLAS	75254	14185 DALLAS PARKWAY	SUITE 300	972-391-5000	US	TX	DALLAS	75254	14185 DALLAS PARKWAY	SUITE 300	US	DE	942867490			1-LAF	0	0731	8-K	20190831			20190905	2019-09-04 17:58:00.0	0	0	cprt07312019-8k_htm.xml	1	
0000904979-19-000021	904979	SHILOH INDUSTRIES INC	3460	US	OH	VALLEY CITY	44280	880 STEEL DRIVE		3305582600	US	OH	VALLEY CITY	44280	880 STEEL DRIVE		US	DE	510347683			2-ACC	0	1031	10-Q	20190731	2019	Q3	20190905	2019-09-05 11:26:00.0	0	1	shlo-20190731.xml	1	
0000912463-19-000039	912463	GUESS INC	2340	US	CA	LOS ANGELES	90021	ATTN:  JASON MILLER	1444 SOUTH ALAMEDA STREET	(213) 765-3100	US	CA	LOS ANGELES	90021	ATTN:  JASON MILLER	1444 SOUTH ALAMEDA STREET	US	DE	953679695	GUESS INC ET AL/CA/	19940902	1-LAF	0	0131	10-Q	20190731	2020	Q2	20190905	2019-09-05 16:27:00.0	0	1	a10q-20190803xges_htm.xml	1	
0000921082-19-000053	921082	HIGHWOODS PROPERTIES, INC.	6798	US	NC	RALEIGH	27604	3100 SMOKETREE CT	STE 600	9198724924	US	NC	RALEIGH	27604	3100 SMOKETREE COURT	STE 600	US	MD	561871668	HIGHWOODS PROPERTIES INC	19940330	1-LAF	0	1231	8-K	20190831			20190905	2019-09-05 16:13:00.0	0	0	form8-kbondoffering090_htm.xml	2	941713
0000933036-19-000049	933036	RENT A CENTER INC DE	7359	US	TX	PLANO	75024	5501 HEADQUARTERS DRIVE		972-801-1100	US	TX	PLANO	75024	5501 HEADQUARTERS DRIVE		US	DE	450491516	RENTERS CHOICE INC	19941128	1-LAF	0	1231	8-K	20190831			20190905	2019-09-05 17:18:00.0	0	0	form8-kseptember42019x_htm.xml	1	
0000934543-19-000050	934543	AMERICAN CHURCH MORTGAGE CO	6500	US	MN	MINNEAPOLIS	55343	10237 YELLOW CIRCLE DRIVE		6129459455	US	MN	MINNEAPOLIS	55343	10237 YELLOW CIRCLE DR		US	MN	411793975			4-NON	0	1231	S-11/A	20190630			20190905	2019-09-05 16:20:00.0	0	1	acmc-20190630.xml	1	
0000936395-19-000036	936395	CIENA CORP	3661	US	MD	HANOVER	21076	7035 RIDGE ROAD		4108658500	US	MD	HANOVER	21076	7035 RIDGE ROAD		US	DE	232725311			1-LAF	0	1031	8-K	20190831			20190905	2019-09-05 07:06:00.0	0	0	a8-k2019q3earningsrele_htm.xml	1	
0000947871-19-000658	64803	CVS HEALTH CORP	5912	US	RI	WOONSOCKET	02895	ONE CVS DR.		4017651500	US	RI	WOONSOCKET	02895	ONE CVS DR.		US	DE	050494040	CVS CAREMARK CORP	20070509	1-LAF	0	1231	8-K	20190831			20190905	2019-09-05 06:51:00.0	0	0	ss149156_8k_htm.xml	1	
0001029800-19-000042	1029800	URSTADT BIDDLE PROPERTIES INC	6798	US	CT	GREENWICH	06830	C/O URSTADT BIDDLE PROPERTIES INC.	321 RAILROAD AVENUE	2038638200	US	CT	GREENWICH	06830	321 RAILROAD AVENUE		US	MD	042458042	HRE PROPERTIES INC	19961230	2-ACC	0	1031	10-Q	20190731	2019	Q3	20190905	2019-09-05 16:39:00.0	0	1	uba-20190731.xml	1	
0001041061-19-000038	1041061	YUM BRANDS INC	5812	US	KY	LOUISVILLE	40213	1441 GARDINER LANE		5028748300	US	KY	LOUISVILLE	40213	1900 COLONEL SANDERS LANE		US	NC	133951308	TRICON GLOBAL RESTAURANTS INC	19970627	1-LAF	0	1231	8-K	20190831			20190905	2019-09-05 15:09:00.0	1	0	form8-k942019_htm.xml	1	
0001056285-19-000079	1056285	KIRKLAND'S, INC	5990	US	TN	BRENTWOOD	37027	5310 MARYLAND WAY		615-872-4800	US	TN	BRENTWOOD	37027	5310 MARYLAND WAY				621287151	KIRKLANDS INC	19980219	2-ACC	0	0131	10-Q	20190731	2019	Q2	20190905	2019-09-05 16:03:00.0	0	1	kirk-20190803.xml	1	
0001062993-19-003618	351834	SUNOPTA INC.	5150	CA	ON	MISSISSAUGA	L5N 2X7	2233 ARGENTIA ROAD	SUITE 401	(905) 455-1990	CA	ON	MISSISSAUGA	L5N 2X7	2233 ARGENTIA ROAD	SUITE 401	CA		000000000	SUNOPTA INC	20031107	1-LAF	0	1231	8-K	20190831	2019		20190905	2019-09-05 13:56:00.0	0	0	form8k_htm.xml	1	
0001084961-19-000114	1084961	ENCORE CAPITAL GROUP INC	6153	US	CA	SAN DIEGO	92108	350 CAMINO DE LA REINA	SUITE 100	877-445-4581	US	CA	SAN DIEGO	92108	350 CAMINO DE LA REINA	SUITE 100	US	DE	481090909	MCM CAPITAL GROUP INC	19990430	1-LAF	0	1231	8-K	20190831			20190905	2019-09-05 06:32:00.0	1	0	a2019098-kxpricing_htm.xml	1	
0001091883-19-000060	1091883	CIRCOR INTERNATIONAL INC	3490	US	MA	BURLINGTON	01803-4238	C/O CIRCOR INC	30 CORPORATE DR., SUITE 200	7812701200	US	MA	BURLINGTON	01803-4238	C/O CIRCOR INC	30 CORPORATE DR., SUITE 200	US	DE	043477276			1-LAF	0	1231	8-K	20190831			20190905	2019-09-05 17:05:00.0	1	0	a8-kbowencao_htm.xml	1	
